genus,species,subspecies,variant,life
Mikaniopsis,usambarensis,,,Phanerophyte
Mildbraedia,carpinifolia,,,Phanerophyte
Milicia,excelsa,,,Phanerophyte
Milium,effusum,,,Hemicryptophyte
Milium,effusum,,,Cryptophyte
Milium,effusum,,,Geophyte
Milium,effusum,,,Hemicryptophyte
Milium,effusum,,,Hemicryptophyte
Milium,effusum,,,Hemicryptophyte
Milium,vernale,,,Therophyte
Millettia,dinklagei,,,Phanerophyte
Millettia,drastica,,,Phanerophyte
Millettia,eetveldeana,,,Phanerophyte
Millettia,griffoniana,,,Phanerophyte
Millettia,hypolampra,,,Phanerophyte
Millettia,kennedyi,,,Phanerophyte
Millettia,laurentii,,,Phanerophyte
Millettia,macroura,,,Phanerophyte
Millettia,oblata,,,Phanerophyte
Millettia,puguensis,,,Phanerophyte
Millettia,thonningii,,,Phanerophyte
Millettia,versicolor,,,Phanerophyte
Mimetes,cucullatus,,,Chamaephyte
Mimetes,cucullatus,,,Phanerophyte
Mimetes,hirtus,,,Phanerophyte
Mimetes,hottentoticus,,,Phanerophyte
Mimosa,busseana,,,Phanerophyte
Mimosa,invisa,,,Phanerophyte
Mimosa,pigra,,,Phanerophyte
Mimosa,pudica,,,Hemicryptophyte
Mimosa,pudica,,,Therophyte
Mimulopsis,kilimandscharica,,,Chamaephyte
Mimulopsis,kilimandscharica,,,Hemicryptophyte
Mimulopsis,kilimandscharica,,,Phanerophyte
Mimulus,guttatus,,,Hemicryptophyte
Mimulus,guttatus,,,Hemicryptophyte
Mimulus,guttatus,,,Cryptophyte
Mimulus,guttatus,,,Cryptophyte
Mimulus,guttatus,,,Hemicryptophyte
Mimulus,guttatus,,,Helophyte
Mimulus,guttatus,,,Hemicryptophyte
Mimulus,guttatus,,,Hemicryptophyte
Mimulus,luteus,,,Hemicryptophyte
Mimulus,luteus,,,Helophyte
Mimulus,luteus,,,Hemicryptophyte
Mimulus,luteus,,,Hemicryptophyte
Mimulus,luteus,,,Helophyte
Mimulus,luteus,,,Hemicryptophyte
Mimulus,luteus,,,Hemicryptophyte
Mimulus,moschatus,,,Cryptophyte
Mimulus,moschatus,,,Hemicryptophyte
Mimulus,moschatus,,,Hemicryptophyte
Mimulus,moschatus,,,Hemicryptophyte
Mimulus,,,,Hemicryptophyte
Mimusops,andongensis,,,Phanerophyte
Mimusops,kummel,,,Phanerophyte
Mimusops,zeyheri,,,Phanerophyte
Minuartia,austriaca,,,Chamaephyte
Minuartia,austriaca,,,Chamaephyte
Minuartia,austriaca,,,Chamaephyte
Minuartia,biflora,,,Chamaephyte
Minuartia,capillacea,,,Chamaephyte
Minuartia,cherlerioides,cherlerioides,,Chamaephyte
Minuartia,cherlerioides,,,Chamaephyte
Minuartia,cherlerioides,,,Chamaephyte
Minuartia,gerardii,,,Chamaephyte
Minuartia,grignensis,,,Chamaephyte
Minuartia,hybrida,,,Therophyte
Minuartia,hybrida,,,Therophyte
Minuartia,hybrida,,,Therophyte
Minuartia,hybrida,,,Therophyte
Minuartia,hybrida,,,Therophyte
Minuartia,hybrida,,,Therophyte
Minuartia,hybrida,,,Therophyte
Minuartia,laricifolia,laricifolia,,Chamaephyte
Minuartia,mediterranea,,,Therophyte
Minuartia,mediterranea,,,Therophyte
Minuartia,recurva,,,Chamaephyte
Minuartia,recurva,,,Chamaephyte
Minuartia,recurva,,,Chamaephyte
Minuartia,recurva,,,Chamaephyte
Minuartia,rostrata,,,Chamaephyte
Minuartia,rostrata,,,Chamaephyte
Minuartia,rubella,,,Chamaephyte
Minuartia,rubella,,,Chamaephyte
Minuartia,rubella,,,Chamaephyte
Minuartia,rubra,,,Hemicryptophyte
Minuartia,rubra,,,Hemicryptophyte
Minuartia,rupestris,rupestris,,Chamaephyte
Minuartia,rupestris,,,Chamaephyte
Minuartia,rupestris,,,Chamaephyte
Minuartia,sedoides,,,Chamaephyte
Minuartia,sedoides,,,Chamaephyte
Minuartia,sedoides,,,Chamaephyte
Minuartia,sedoides,,,Chamaephyte
Minuartia,sedoides,,,Chamaephyte
Minuartia,sedoides,,,Chamaephyte
Minuartia,sedoides,,,Chamaephyte
Minuartia,sedoides,,,Chamaephyte
Minuartia,setacea,,,Chamaephyte
Minuartia,setacea,,,Chamaephyte
Minuartia,stricta,,,Chamaephyte
Minuartia,stricta,,,Chamaephyte
Minuartia,stricta,,,Chamaephyte
Minuartia,stricta,,,Chamaephyte
Minuartia,stricta,,,Chamaephyte
Minuartia,verna,verna,,Chamaephyte
Minuartia,verna,,,Chamaephyte
Minuartia,verna,,,Chamaephyte
Minuartia,verna,,,Chamaephyte
Minuartia,verna,,,Chamaephyte
Minuartia,verna,,,Chamaephyte
Minuartia,villarii,,,Chamaephyte
Minuartia,viscosa,,,Hemicryptophyte
Minuartia,viscosa,,,Therophyte
Minuartia,viscosa,,,Therophyte
Minuartia,viscosa,,,Therophyte
Minuartia,viscosa,,,Therophyte
Mirabilis,jalapa,,,Hemicryptophyte
Mirabilis,jalapa,,,Chamaephyte
MISOPATES,ORONTIUM,,,Therophyte
Misopates,orontium,,,Therophyte
Misopates,orontium,,,Therophyte
Misopates,orontium,,,Therophyte
Misopates,orontium,,,Therophyte
Misopates,orontium,,,Therophyte
Misopates,orontium,,,Therophyte
Misopates,orontium,,,Therophyte
Misopates,orontium,,,Therophyte
Misopates,orontium,,,Therophyte
Mitracarpus,hirtus,,,Therophyte
Mitracarpus,scaber,,,Therophyte
Mitragyna,inermis,,,Phanerophyte
Moehringia,bavarica,bavarica,,Chamaephyte
Moehringia,bavarica,insubrica,,Chamaephyte
Moehringia,ciliata,,,Hemicryptophyte
Moehringia,ciliata,,,Cryptophyte
Moehringia,ciliata,,,Chamaephyte
Moehringia,concarenae,,,Hemicryptophyte
Moehringia,dielsiana,,,Chamaephyte
Moehringia,glaucovirens,,,Chamaephyte
Moehringia,lebrunii,,,Chamaephyte
Moehringia,muscosa,,,Hemicryptophyte
Moehringia,muscosa,,,Cryptophyte
Moehringia,muscosa,,,Chamaephyte
Moehringia,sedoides,,,Chamaephyte
Moehringia,trinervia,trinervia,,Hemicryptophyte
Moehringia,trinervia,,,Hemicryptophyte
Moehringia,trinervia,,,Therophyte
Moehringia,trinervia,,,Cryptophyte
Moehringia,trinervia,,,Therophyte
Moehringia,trinervia,,,Therophyte
Moehringia,trinervia,,,Therophyte
Moenchia,erecta,,,Therophyte
Moenchia,erecta,,,Therophyte
Moenchia,erecta,,,Therophyte
Moenchia,erecta,,,Therophyte
Moenchia,erecta,,,Therophyte
Moenchia,erecta,,,Therophyte
Moenchia,erecta,,,Therophyte
Moenchia,mantica,,,Therophyte
Moghania,faginea,,,Phanerophyte
Molinia,arundinacea,,,Cryptophyte
Molinia,arundinacea,,,Hemicryptophyte
Molinia,caerulea,arundinacea,,Hemicryptophyte
Molinia,caerulea,,,Hemicryptophyte
Molinia,caerulea,,,Hemicryptophyte
Molinia,caerulea,,,Cryptophyte
Molinia,caerulea,,,Hemicryptophyte
Molinia,caerulea,,,Hemicryptophyte
Molinia,caerulea,,,Hemicryptophyte
Molinia,caerulea,,,Hemicryptophyte
Mollugo,cerviana,,,Therophyte
Mollugo,nudicaulis,,,Therophyte
Molopospermum,peloponnesiacum,,,Hemicryptophyte
Moltkia,suffruticosa,,,Chamaephyte
Moltkiopsis,ciliata,,,Chamaephyte
Moltkiopsis,ciliata,,,Hemicryptophyte
Momordica,balsamina,,,Phanerophyte
Momordica,balsamina,,,Therophyte
Momordica,charantia,,,Therophyte
Momordica,foetida,,,Geophyte
Momordica,foetida,,,Hemicryptophyte
Momordica,humilis,,,Therophyte
Momordica,trifoliolata,,,Geophyte
Momordica,trifoliolata,,,Hemicryptophyte
Monachather,paradoxa,,,Hemicryptophyte
Monadenium,laeve,,,Geophyte
Monadenium,laeve,,,Hemicryptophyte
Monadenium,nervosum,,,Geophyte
Monanthotaxis,buchananii,,,Phanerophyte
Monanthotaxis,parvifolia,,,Phanerophyte
Monanthotaxis,schweinfurthii,,,Phanerophyte
Mondia,whitei,,,Chamaephyte
Mondia,whitei,,,Hemicryptophyte
Monechma,ciliatum,,,Chamaephyte
Monechma,depauperatum,,,Phanerophyte
Monechma,desertorum,,,Therophyte
Monechma,genistifolium,,,Chamaephyte
Monechma,mollissimum,,,Chamaephyte
Monechma,mollissimum,,,Phanerophyte
Moneses,uniflora,,,Hemicryptophyte
Moneses,uniflora,,,Geophyte
Moneses,uniflora,,,Chamaephyte
Moneses,uniflora,,,Geophyte
Moneses,uniflora,,,Geophyte
Moneses,uniflora,,,Hemicryptophyte
Moneses,uniflora,,,Chamaephyte
Moneses,uniflora,,,Hemicryptophyte
Moneses,uniflora,,,Hemicryptophyte
Monochoria,brevipetiolata,,,Helophyte
Monocymbium,ceresiiforme,,,Hemicryptophyte
Monodora,angolensis,,,Phanerophyte
Monodora,brevipes,,,Phanerophyte
Monodora,grandidieri,,,Phanerophyte
Monodora,myristica,,,Phanerophyte
Monodora,tenuifolia,,,Phanerophyte
Monopsis,decipiens,,,Hemicryptophyte
Monopsis,decipiens,,,Therophyte
Monopsis,lutea,,,Hemicryptophyte
Monopsis,unidentata,,,Hemicryptophyte
Monotes,africanus,,,Phanerophyte
Monotes,discolor,,,Phanerophyte
Monotes,katangensis,,,Phanerophyte
Monotes,kerstingii,,,Phanerophyte
Monotropa,hypophegea,,,Cryptophyte
Monotropa,hypophegea,,,Geophyte
Monotropa,hypopitys,,,Cryptophyte
Monotropa,hypopitys,,,Geophyte
Monotropa,hypopitys,,,Geophyte
Monotropa,hypopitys,,,Geophyte
Monotropa,hypopitys,,,Geophyte
Monotropa,hypopitys,,,Geophyte
Monsonia,emarginata,,,Geophyte
Monsonia,emarginata,,,Hemicryptophyte
Monsonia,emarginata,,,Therophyte
Monsonia,longipes,,,Geophyte
Monsonia,longipes,,,Hemicryptophyte
Monsonia,ovata,,,Geophyte
Monsonia,ovata,,,Hemicryptophyte
Monsonia,parvifolia,,,Hemicryptophyte
Monstera,deliciosa,,,Phanerophyte
Montia,fontana,fontana,,Therophyte
Montia,fontana,,,Geophyte
Montia,fontana,,,Therophyte
Montia,fontana,,,Hemicryptophyte
Montia,fontana,,,Therophyte
Montia,fontana,,,Hydrophyte
Montia,fontana,,,Helophyte
Montia,fontana,,,Cryptophyte
Montia,fontana,,,Therophyte
Montia,fontana,,,Therophyte
Montia,fontana,,,Hydrophyte
Montinia,caryophyllacea,,,Chamaephyte
Montinia,caryophyllacea,,,Phanerophyte
Moraea,albicuspa,,,Geophyte
Moraea,algoensis,,,Geophyte
Moraea,alpina,,,Geophyte
Moraea,alticola,,,Geophyte
Moraea,angusta,,,Geophyte
Moraea,anomala,,,Geophyte
Moraea,bella,,,Geophyte
Moraea,bellendenii,,,Geophyte
Moraea,bituminosa,,,Geophyte
Moraea,brevistyla,,,Geophyte
Moraea,britteniae,,,Geophyte
Moraea,bulbillifera,,,Geophyte
Moraea,carsonii,,,Geophyte
Moraea,ciliata,,,Geophyte
Moraea,collina,,,Geophyte
Moraea,cooperi,,,Geophyte
Moraea,debilis,,,Geophyte
Moraea,dracomontana,,,Geophyte
Moraea,elegans,,,Geophyte
Moraea,elliotii,,,Geophyte
Moraea,fergusoniae,,,Geophyte
Moraea,flaccida,,,Geophyte
Moraea,fugacissima,,,Geophyte
Moraea,fugax,,,Geophyte
Moraea,galaxia,,,Geophyte
Moraea,gawleri,,,Geophyte
Moraea,graminicola,,,Geophyte
Moraea,huttonii,,,Geophyte
Moraea,inclinata,,,Geophyte
Moraea,inconspicua,,,Geophyte
Moraea,insolens,,,Geophyte
Moraea,lewisiae,,,Geophyte
Moraea,longiaristata,,,Geophyte
Moraea,lurida,,,Geophyte
Moraea,macrantha,,,Geophyte
Moraea,melanops,,,Geophyte
Moraea,modesta,,,Geophyte
Moraea,muddii,,,Geophyte
Moraea,neglecta,,,Geophyte
Moraea,ochroleuca,,,Geophyte
Moraea,pallida,,,Geophyte
Moraea,papilionacea,,,Geophyte
Moraea,polystachya,,,Geophyte
Moraea,pritzeliana,,,Geophyte
Moraea,pyrophila,,,Geophyte
Moraea,ramosissima,,,Geophyte
Moraea,reticulata,,,Geophyte
Moraea,schimperi,,,Geophyte
Moraea,serpentina,,,Geophyte
Moraea,setifolia,,,Geophyte
Moraea,spathulata,,,Geophyte
Moraea,stricta,,,Geophyte
Moraea,tortilis,,,Geophyte
Moraea,tricolor,,,Geophyte
Moraea,tricuspidata,,,Geophyte
Moraea,trifida,,,Geophyte
Moraea,tripetala,,,Geophyte
Moraea,unguiculata,,,Geophyte
Moraea,virgata,,,Geophyte
Moraea,viscaria,,,Geophyte
Morelia,senegalensis,,,Phanerophyte
Morella,serrata,,,Chamaephyte
Morella,serrata,,,Phanerophyte
Morettia,canescens,,,Hemicryptophyte
Morgania,floribunda,,,Hemicryptophyte
Morinda,geminata,,,Phanerophyte
Morinda,lucida,,,Phanerophyte
Morinda,morindoides,,,Phanerophyte
Moringa,oleifera,,,Phanerophyte
Moringa,ovalifolia,,,Phanerophyte
Morus,alba,,,Phanerophyte
Morus,alba,,,Phanerophyte
Morus,mesozygia,,,Phanerophyte
Mostuea,brunonis,,,Phanerophyte
Mostuea,hymenocardioides,,,Phanerophyte
Mostuea,microphylla,,,Phanerophyte
Mucuna,flagellipes,,,Phanerophyte
Mucuna,glabrialata,,,Hemicryptophyte
Mucuna,poggei,,,Phanerophyte
Mucuna,pruriens,,,Phanerophyte
Mucuna,stans,,,Chamaephyte
Muehlenbeckia,cunninghamii,,,Phanerophyte
Muhlenbergia,schreberi,,,Hemicryptophyte
Muhlenbergia,vaginiflora,,,Therophyte
Mukia,maderaspatana,,,Therophyte
Multidentia,concrescens,,,Chamaephyte
Multidentia,concrescens,,,Hemicryptophyte
Multidentia,crassa,,,Phanerophyte
Mundulea,sericea,,,Phanerophyte
Muraltia,alopecuroides,,,Phanerophyte
Murbeckiella,pinnatifida,,,Hemicryptophyte
Musa,paradisiaca,,,Hemicryptophyte
Musa,paradisiaca,,,Phanerophyte
Musanga,cecropioides,,,Phanerophyte
Muscari,armeniacum,,,Cryptophyte
Muscari,botryoides,,,Geophyte
Muscari,botryoides,,,Cryptophyte
Muscari,botryoides,,,Geophyte
Muscari,comosum,,,Geophyte
Muscari,comosum,,,Cryptophyte
Muscari,comosum,,,Geophyte
Muscari,comosum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,neglectum,,,Geophyte
Muscari,racemosum,,,Geophyte
Muscari,tenuiflorum,,,Geophyte
Muscari,tenuiflorum,,,Cryptophyte
Mussaenda,arcuata,,,Phanerophyte
Mussaenda,elegans,,,Phanerophyte
Mussaenda,erythrophylla,,,Phanerophyte
Mussaenda,isertiana,,,Phanerophyte
Mussaenda,tenuiflora,,,Chamaephyte
Myagrum,perfoliatum,,,Therophyte
Myagrum,perfoliatum,,,Cryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Cryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Mycelis,muralis,,,Hemicryptophyte
Myoporum,montanum,,,Phanerophyte
Myosotis,alpestris,,,Hemicryptophyte
Myosotis,alpestris,,,Cryptophyte
Myosotis,alpestris,,,Hemicryptophyte
Myosotis,alpestris,,,Hemicryptophyte
Myosotis,alpestris,,,Hemicryptophyte
Myosotis,alpestris,,,Hemicryptophyte
Myosotis,alpestris,,,Hemicryptophyte
Myosotis,arvensis,,,Hemicryptophyte
Myosotis,arvensis,,,Therophyte
Myosotis,arvensis,,,Hemicryptophyte
Myosotis,arvensis,,,Hemicryptophyte
Myosotis,arvensis,,,Therophyte
Myosotis,arvensis,,,Hemicryptophyte
Myosotis,arvensis,,,Therophyte
Myosotis,decumbens,,,Hemicryptophyte
Myosotis,decumbens,,,Cryptophyte
Myosotis,discolor,,,Therophyte
Myosotis,discolor,,,Hemicryptophyte
Myosotis,discolor,,,Therophyte
Myosotis,discolor,,,Therophyte
Myosotis,discolor,,,Therophyte
Myosotis,discolor,,,Therophyte
Myosotis,laxa,cespitosa,,Hemicryptophyte
Myosotis,laxa,,,Cryptophyte
Myosotis,laxa,,,Therophyte
Myosotis,laxa,,,Therophyte
Myosotis,laxa,,,Hemicryptophyte
Myosotis,laxa,,,Helophyte
Myosotis,laxa,,,Hemicryptophyte
Myosotis,laxa,,,Therophyte
Myosotis,laxa,,,Hemicryptophyte
Myosotis,laxa,,,Helophyte
Myosotis,laxa,,,Hemicryptophyte
Myosotis,laxa,,,Therophyte
Myosotis,laxa,,,Hemicryptophyte
Myosotis,nemorosa,,,Hemicryptophyte
Myosotis,nemorosa,,,Cryptophyte
Myosotis,nemorosa,,,Geophyte
Myosotis,praecox,,,Cryptophyte
Myosotis,pusilla,,,Therophyte
Myosotis,ramosissima,ramosissima,,Therophyte
Myosotis,ramosissima,,,Therophyte
Myosotis,ramosissima,,,Hemicryptophyte
Myosotis,ramosissima,,,Therophyte
Myosotis,ramosissima,,,Therophyte
Myosotis,ramosissima,,,Therophyte
Myosotis,ramosissima,,,Therophyte
Myosotis,ramosissima,,,Therophyte
Myosotis,rehsteineri,,,Hemicryptophyte
Myosotis,rehsteineri,,,Cryptophyte
Myosotis,rehsteineri,,,Cryptophyte
Myosotis,scorpioides,,,Cryptophyte
Myosotis,scorpioides,,,Geophyte
Myosotis,scorpioides,,,Hemicryptophyte
Myosotis,scorpioides,,,Hydrophyte
Myosotis,scorpioides,,,Helophyte
Myosotis,scorpioides,,,Hemicryptophyte
Myosotis,scorpioides,,,Hemicryptophyte
Myosotis,scorpioides,,,Hydrophyte
Myosotis,secunda,,,Hemicryptophyte
Myosotis,secunda,,,Therophyte
Myosotis,secunda,,,Helophyte
Myosotis,secunda,,,Hemicryptophyte
Myosotis,secunda,,,Hemicryptophyte
Myosotis,secunda,,,Therophyte
Myosotis,sicula,,,Therophyte
Myosotis,sparsiflora,,,Therophyte
Myosotis,sparsiflora,,,Hemicryptophyte
Myosotis,stolonifera,,,Hemicryptophyte
Myosotis,stolonifera,,,Helophyte
Myosotis,stolonifera,,,Hemicryptophyte
Myosotis,stolonifera,,,Hemicryptophyte
Myosotis,stolonifera,,,Helophyte
Myosotis,stolonifera,,,Hemicryptophyte
Myosotis,stolonifera,,,Hemicryptophyte
Myosotis,stricta,,,Therophyte
Myosotis,stricta,,,Hemicryptophyte
Myosotis,stricta,,,Therophyte
Myosotis,sylvatica,,,Hemicryptophyte
Myosotis,sylvatica,,,Cryptophyte
Myosotis,sylvatica,,,Hemicryptophyte
Myosotis,sylvatica,,,Hemicryptophyte
Myosotis,sylvatica,,,Hemicryptophyte
Myosotis,sylvatica,,,Hemicryptophyte
Myosoton,aquaticum,,,Hemicryptophyte
Myosoton,aquaticum,,,Liana
Myosoton,aquaticum,,,Hemicryptophyte
Myosoton,aquaticum,,,Geophyte
Myosoton,aquaticum,,,Therophyte
Myosoton,aquaticum,,,Geophyte
Myosoton,aquaticum,,,Hemicryptophyte
Myosoton,aquaticum,,,Hemicryptophyte
Myosoton,aquaticum,,,Chamaephyte
Myosoton,aquaticum,,,Hemicryptophyte
Myosoton,aquaticum,,,Hemicryptophyte
Myosoton,aquaticum,,,Chamaephyte
Myosoton,aquaticum,,,Hemicryptophyte
Myosoton,aquaticum,,,Hemicryptophyte
Myosurus,minimus,,,Therophyte
Myosurus,minimus,,,Therophyte
Myosurus,minimus,,,Therophyte
Myosurus,minimus,,,Therophyte
Myosurus,minimus,,,Therophyte
Myrianthus,arboreus,,,Phanerophyte
Myrianthus,holstii,,,Phanerophyte
Myrianthus,serratus,,,Phanerophyte
Myrica,gale,,,Chamaephyte
Myrica,gale,,,Phanerophyte
Myrica,gale,,,Nanophanerophyte
Myrica,gale,,,Phanerophyte
Myrica,gale,,,Phanerophyte
Myrica,gale,,,Phanerophyte
Myrica,salicifolia,,,Chamaephyte
Myricaria,germanica,,,Phanerophyte
Myricaria,germanica,,,Nanophanerophyte
Myricaria,germanica,,,Phanerophyte
Myriophyllum,alterniflorum,,,Hydrophyte
Myriophyllum,alterniflorum,,,Cryptophyte
Myriophyllum,alterniflorum,,,Hydrophyte
Myriophyllum,alterniflorum,,,Cryptophyte
Myriophyllum,alterniflorum,,,Hydrophyte
Myriophyllum,aquaticum,,,Hydrophyte
Myriophyllum,heterophyllum,,,Hydrophyte
Myriophyllum,spicatum,,,Cryptophyte
Myriophyllum,spicatum,,,Hydrophyte
Myriophyllum,spicatum,,,Cryptophyte
Myriophyllum,spicatum,,,Hydrophyte
Myriophyllum,spicatum,,,Cryptophyte
Myriophyllum,spicatum,,,Hydrophyte
Myriophyllum,verticillatum,,,Cryptophyte
Myriophyllum,verticillatum,,,Hydrophyte
Myriophyllum,verticillatum,,,Cryptophyte
Myriophyllum,verticillatum,,,Hydrophyte
Myriophyllum,verticillatum,,,Cryptophyte
Myriophyllum,verticillatum,,,Hydrophyte
Myristica,fragrans,,,Phanerophyte
Myrothamnus,flabellifolius,,,Phanerophyte
Myrrhis,odorata,,,Hemicryptophyte
Myrrhis,odorata,,,Cryptophyte
Myrrhis,odorata,,,Hemicryptophyte
Myrrhis,odorata,,,Hemicryptophyte
Myrrhis,odorata,,,Hemicryptophyte
Myrrhis,odorata,,,Hemicryptophyte
Myrsine,africana,,,Phanerophyte
Myrtus,communis,,,Phanerophyte
Myrtus,communis,,,Phanerophyte
Mystacidium,aliceae,,,Epiphyte
Mystacidium,capense,,,Epiphyte
Mystacidium,flanaganii,,,Epiphyte
Mystroxylon,aethiopicum,schlechteri,,Phanerophyte
Mystroxylon,aethiopicum,,,Phanerophyte
Najas,flexilis,,,Cryptophyte
Najas,flexilis,,,Therophyte
Najas,flexilis,,,Therophyte
Najas,flexilis,,,Hydrophyte
Najas,flexilis,,,Cryptophyte
Najas,marina,,,Cryptophyte
Najas,marina,,,Therophyte
Najas,marina,,,Therophyte
Najas,marina,,,Therophyte
Najas,marina,,,Hydrophyte
Najas,marina,,,Cryptophyte
Najas,minor,,,Cryptophyte
Najas,minor,,,Therophyte
Najas,minor,,,Therophyte
Najas,minor,,,Therophyte
Namibia,cinerea,,,Hemicryptophyte
Napoleonaea,egertonii,,,Phanerophyte
Napoleonaea,vogelii,,,Phanerophyte
Narcissus,assoanus,,,Geophyte
Narcissus,dubius,,,Geophyte
Narcissus,poeticus,radiiflorus,,Geophyte
Narcissus,poeticus,,,Cryptophyte
Narcissus,poeticus,,,Geophyte
Narcissus,poëticus,,,Geophyte
Narcissus,pseudonarcissus,,,Cryptophyte
Narcissus,pseudonarcissus,,,Geophyte
Narcissus,pseudonarcissus,,,Geophyte
Narcissus,pseudonarcissus,,,Geophyte
Narcissus,pseudonarcissus,,,Geophyte
Narcissus,radiiflorus,,,Cryptophyte
Narcissus,radiiflorus,,,Geophyte
Narcissus,tazetta,tazetta,,Geophyte
Narcissus,tazetta,,,Geophyte
Nardus,stricta,,,Hemicryptophyte
Nardus,stricta,,,Hemicryptophyte
Nardus,stricta,,,Cryptophyte
Nardus,stricta,,,Hemicryptophyte
Nardus,stricta,,,Hemicryptophyte
Nardus,stricta,,,Hemicryptophyte
Nardus,stricta,,,Hemicryptophyte
Narthecium,ossifragum,,,Hemicryptophyte
Narthecium,ossifragum,,,Cryptophyte
Narthecium,ossifragum,,,Hemicryptophyte
Narthecium,ossifragum,,,Helophyte
Narthecium,ossifragum,,,Hemicryptophyte
Narthecium,ossifragum,,,Hemicryptophyte
Nasturtium,microphyllum,,,Cryptophyte
Nasturtium,microphyllum,,,Chamaephyte
NASTURTIUM,MICROPHYLLUM,,,Helophyte
NASTURTIUM,MICROPHYLLUM,,,Hydrophyte
NASTURTIUM,MICROPHYLLUM,,,Chamaephyte
NASTURTIUM,MICROPHYLLUM,,,Helophyte
NASTURTIUM,MICROPHYLLUM,,,Hydrophyte
NASTURTIUM,MICROPHYLLUM,,,Chamaephyte
Nasturtium,officinale,,,Cryptophyte
Nasturtium,officinale,,,Chamaephyte
Nasturtium,officinale,,,Helophyte
